,release_speed,pitch_type,release_spin_rate,release_extension,vy0,vx0,vz0,ax,az,ay,yR,tR,vxR,vyR,vzR,tf,vxbar,vybar,vzbar,vbar,adrag,amagx,amagy,amagz,amag,Cl,s,spinT,spin_efficiency
164,89.8,FF,2496.0,6.3,-130.56120492754275,-2.447221238259189,-8.353157458673138,-3.2852719261079866,-11.306781118245754,28.54110502084165,54.2,-0.032056500308775014,-2.3419069177454985,-131.47613286945614,-7.990701626264841,0.420675288831696,-3.0329232759485683,-125.47286407034697,-10.36894333260224,125.93710028203871,30.074864472952687,-4.009560132496252,-1.4228958454470906,18.39102588733595,18.876732721309455,0.22110322031281143,0.17813078243039546,1770.4340006733034,0.7093084938594966
165,89.5,FF,2435.0,6.4,-130.15703053941564,-3.302608895901547,-8.182214669004676,1.505767597015236,-13.86066958369715,28.721613532121488,54.1,-0.03139168357845447,-3.349877475849739,-131.05865034327866,-7.747104915247746,0.4214452344259459,-3.0325781868921995,-125.00635676921047,-10.667861486248658,125.49736663317097,30.20234447998514,0.7759437487529252,-1.3625639340668378,15.745990271116987,15.823870537695866,0.18664618412614933,0.13459164891488973,1333.02963146039,0.5474454338646365
166,92.6,FF,2532.0,6.3,-134.65128017601796,-3.668822893561275,-7.272702080636299,1.298744425175543,-14.292633655883774,29.116800475354637,54.2,-0.031087194696297258,-3.7091972143674377,-135.55643982132855,-6.82838419545299,0.4071895405931252,-3.4447796414498817,-129.62841151677787,-9.738289661555566,130.03932430104987,30.39828473945674,0.4934849933204991,-1.185428368037421,15.604921863968432,15.65766119939183,0.17200976533806453,0.11907251025692261,1222.0058646524326,0.4826247490728407
167,90.8,FF,2503.0,6.5,-132.29876973698168,-2.557685323496014,-0.7879699489368002,-1.8853489377629613,-15.493671022407254,29.374376242617423,54.0,-0.030133790175299664,-2.500872614198241,-133.18393102720702,-0.32108691730245936,0.4136902454384744,-2.890847846598404,-127.10798456850178,-3.525877201303777,127.1897344614625,29.775046806461873,-2.5620948269440342,-0.38153295891402905,15.8549230661238,16.065132515285878,0.18448277010488756,0.1322043609247645,1327.0427642879301,0.5301808886487935
168,91.1,FF,2450.0,6.5,-132.50883147402476,-3.225034725157919,-7.623356703665454,-0.4909829567129481,-12.011161609958725,28.52851635912271,54.0,-0.03008920734696827,-3.2102614371695557,-133.36723191805578,-7.261950371505461,0.41247124043861777,-3.3115196117643606,-127.48363565279541,-9.73907973568965,127.89797963803773,29.958726378425844,-1.2666708153203257,-1.3331543964109542,17.881563691215433,17.975874822718595,0.2041447835886841,0.15527750966364556,1567.325927385749,0.639724868320714
169,92.2,FF,2585.0,6.3,-134.21434066196923,-0.9335834871054968,-6.650002360145852,-0.0309159088248153,-12.186258680641076,29.61409611931443,54.2,-0.03118593141662383,-0.9326193456932035,-135.13788383251148,-6.269962532706143,0.40890958616793643,-0.9389402514349839,-129.0831399380683,-8.761501529724326,129.38354815865134,30.89862790407366,-0.25514816915572064,-1.2127900373792784,17.895370384253894,17.93823406728269,0.19906604728383878,0.14900366625902256,1521.4689294676093,0.5885759881886303
170,91.4,FF,2520.0,6.3,-132.99973687003438,-5.339255809616426,-6.069430956383749,2.968246862509301,-10.986980492849584,27.989668609488607,54.2,-0.03147476800835378,-5.43268069100543,-133.88070519614874,-5.7236182942589995,0.4120001793782694,-4.821221571109022,-128.11483095222493,-7.986937261198787,128.45405892446226,29.344511689485493,1.8668694989944286,-1.2773486101446565,19.36245455539394,19.494139314363423,0.219474476632238,0.17579413715769554,1782.129648153098,0.707194304822658
171,91.7,FF,2572.0,6.2,-133.401061652803,-4.921370398107302,-4.026269517405717,-0.3974510085847413,-11.935154325171595,28.580257439305868,54.3,-0.03212308856987096,-4.90860304415635,-134.31914779387554,-3.642875497923151,0.41175118289497775,-4.990428505620135,-128.43517038983697,-6.100032453634908,128.67675689755146,29.470624610314125,-1.540400587667119,-0.8350370130882929,18.841765340460505,18.923061114119232,0.2123082149594707,0.16588683665681822,1684.6089696742254,0.6549801592823582
172,91.1,FF,2489.0,6.4,-132.42042461319264,-2.11551268807005,-9.034868014525934,-0.2916638079658623,-10.447581195774376,27.846468261558265,54.1,-0.030861846110425115,-2.106511404512627,-133.27981803139969,-8.712436371435773,0.4131120124005239,-2.166756315839216,-127.52796276050987,-10.870447017687885,128.0087603921801,29.58193857957608,-0.7923861964624845,-1.6243613129333205,19.214333732668106,19.299146259605532,0.2187934586852306,0.17482679620456607,1766.1792068559027,0.7095938958842518
173,90.8,FF,2538.0,6.3,-132.0799309057434,-3.890929872268791,-8.039960824317312,1.9916420628789309,-10.106278288543974,27.21072301160555,54.2,-0.031695443882364616,-3.954055851506527,-132.9423868499563,-7.719637847963207,0.4146336044327468,-3.5411549878708457,-127.30114676919476,-9.814839145052908,127.72804239807111,28.870716458837244,1.1912251796936895,-1.5635010683663282,19.84924695269625,19.94633193368245,0.2271256326438113,0.1870681449000999,1885.702479671699,0.7429875806429074
174,90.9,FF,2551.0,6.5,-132.20031918342784,-2.888400902864899,-6.724963772762992,-0.385618802183055,-11.910105001239804,27.862600743757717,54.0,-0.030161248535241405,-2.876770158332394,-133.04069000929852,-6.3657401357397765,0.41311335573237407,-2.956422297034064,-127.28548376295598,-8.82585185783333,127.62535199005153,29.180806476055167,-1.0615878441173752,-1.2404968068559867,18.245914471898715,18.318820813426846,0.20892924218710812,0.16141293536648638,1625.7822020443741,0.6373117216951683
175,90.6,FF,2452.0,6.2,-131.9434042917805,-3.922556297929261,-5.043233083401859,-0.1083436501886756,-11.939145958116285,27.65923938165384,54.3,-0.03247916190347339,-3.9190373869735695,-132.84175320578416,-4.655459628839,0.4161191972694465,-3.941579323346446,-127.08698296149552,-7.139513544926053,127.34838019965494,28.733535893488447,-0.9976797437208169,-1.0153176154141192,18.623970037049425,18.67828939362799,0.21395668941920337,0.1681140387957876,1689.6022677854173,0.689071071690627
176,90.3,FF,2569.0,6.2,-131.31162632743755,-4.135771127804161,-7.189388550176017,2.943093919542751,-9.883871876536164,29.234359251759347,54.3,-0.03262802272540077,-4.231798463093991,-132.26548566546649,-6.866897353973445,0.41925248609045684,-3.6148487418109885,-126.13719676768565,-8.938816282192112,126.50518557103817,30.808431348310727,2.062751988942022,-1.484453969564271,20.113214137511584,20.273133262942736,0.2353313787750548,0.2000759845403138,1997.516462689658,0.7775463070025916
177,91.3,FF,2535.0,6.3,-132.87013090690098,-2.1544274186628765,-4.484214729309612,-4.314740933406233,-12.833234120013758,29.89245545772246,54.2,-0.03149821003692595,-2.018520802487525,-133.81168974742778,-4.079990825544375,0.41356372380135964,-2.910730966316343,-127.6304721510968,-6.733670871088152,127.84112053510134,30.763681428535367,-5.015179100696409,-0.8205355532709859,17.720375627963328,18.43466876302258,0.20954139049544024,0.1622145530861897,1636.6185132388034,0.6456088809620526
178,91.8,FF,2508.0,6.4,-133.67439403884185,-1.5511786305084658,-5.826104066104244,-0.3301591374858707,-10.675041160776637,29.236948819739524,54.1,-0.03056934936983086,-1.5410858804870182,-134.56814854182034,-5.499775003323138,0.4097369820008402,-1.6087250847737489,-128.57841895566378,-7.686754577298821,128.81802674109008,30.461316933495834,-0.7105708384401981,-1.167708584991182,19.681288802717432,19.72869948049983,0.22086189447805113,0.17778248653405615,1807.3934121225257,0.7206512807506084
179,91.1,FF,2626.0,6.4,-132.27043056472925,-6.179806995928983,-9.51267292885259,-0.7152033411922695,-11.907196326614754,26.321953465351623,54.1,-0.030902084876915155,-6.157705721575206,-133.08383380484176,-9.144715737321448,0.4127100609596958,-6.305291528846226,-127.65216629520998,-11.601825598229569,128.33329504978596,27.979307596399035,-2.0898870591013106,-1.5088540015242025,17.73736618822825,17.92368342760543,0.20217348361860538,0.15281409754335987,1547.7109058226793,0.5893796290261536
180,91.5,FF,2613.0,6.4,-133.13373939978177,-5.266116428139576,-2.984655817588877,0.4252603133046881,-13.22677228308386,28.00324878889267,54.1,-0.030696998430090865,-5.279170643309469,-133.99335508389186,-2.5786336095798825,0.4108141249112054,-5.191819171574604,-128.241290010952,-5.295506050017323,128.45554030211855,28.75481878127928,-0.7369302708669243,-0.7036099878446436,17.761826787806466,17.791026504368826,0.20029538668895944,0.15050067915237822,1525.7324267674999,0.5839006608371603
181,90.3,FF,2486.0,6.4,-131.37975463128032,-0.2366416380317994,-7.564992890155579,-0.2996867557840566,-11.746142398509685,29.3300500019248,54.1,-0.031099285459973237,-0.22732159406509775,-132.29189822884547,-7.199696254650831,0.4175639034891529,-0.28989077984969336,-126.1683131446776,-9.652078790081404,126.53730637012788,30.802041387272844,-0.3702527260489888,-1.382170091312453,18.07832338985096,18.13486304967583,0.2104033885407405,0.16334995693001841,1631.2656310188258,0.6561808652529468
182,89.5,FF,2516.0,6.2,-130.17257954256425,-4.3994508584190495,-6.674522462328868,1.824437087533711,-11.969900970738168,27.88193796696114,54.3,-0.03291702865628673,-4.459505906310989,-131.09037009361552,-6.280508889062165,0.4223843540264579,-4.07419906597107,-125.2019229150252,-8.808458333705122,125.5775041074861,29.274927532096772,0.8746500754781878,-1.3054331809738606,18.150650195241415,18.218541957427295,0.21461770338292643,0.16901557572894432,1675.0418139386938,0.6657558878929626
183,91.1,FF,2548.0,6.0,-132.4259148506931,-2.014677129457592,-8.86628794306301,-2.737106950478765,-12.455671847757875,28.26620628343722,54.5,-0.033858912350520146,-1.922001665127332,-133.3829778517257,-8.444552441702935,0.4163439652966298,-2.4917906457289796,-127.49874564775632,-11.037474345467492,127.99986329016237,29.802579400664712,-3.3172777933243367,-1.4196964431827297,17.148440989019846,17.5239521313762,0.19869579066953233,0.14855542349906656,1500.6696321006114,0.5889598242153106
184,91.2,FF,2427.0,6.2,-132.697942157232,-1.3144186853682402,-6.297299603064436,-1.632155516413861,-11.089953336718295,28.82541880727429,54.3,-0.03229116832148488,-1.2617144768608801,-133.628748607875,-5.939192053191053,0.41425730801066024,-1.5997806521030578,-127.65817840918434,-8.236239160807433,127.933597809176,30.100323001486853,-2.0085532351089688,-1.210103289347913,19.146217482337516,19.289278886213555,0.21893862456955818,0.17503252253890553,1767.2192837920506,0.7281496842983315
185,92.3,FF,2524.0,6.3,-134.32656825973086,-3.664385494199169,-5.639524356443703,-0.2168933804788342,-10.00638537707072,29.215854417663127,54.2,-0.03116148354698448,-3.657626774691928,-135.23697762647797,-5.327710543151327,0.4083109214227325,-3.70190674270883,-129.27240140776374,-7.370568759862678,129.53525837819436,30.411709659791565,-1.0860105185957047,-1.1341428561196096,20.437185394942293,20.497420465312953,0.22693361880646043,0.18677564057991583,1909.392915571599,0.7564948159950867
186,91.1,FF,2438.0,6.4,-132.4778653284086,-2.8625987006337583,-8.681530659788837,1.4552724012646263,-10.455164606182787,29.166589232576428,54.1,-0.030843841580530846,-2.907484892034883,-133.3774749861426,-8.359053218977362,0.41370798869526065,-2.6064559829694276,-127.34424950188759,-10.52174577932824,127.8047676271702,30.879212549870747,0.8255203990953054,-1.6013564425314541,19.176651480433136,19.26109520217783,0.2190596996851407,0.17520430311198246,1767.172318854349,0.7248450856662629
187,91.7,FF,2573.0,6.3,-133.1525314598187,-5.606900505467256,-9.528316491988289,-0.97376359211133,-11.046022830322055,28.1543283327008,54.2,-0.03143828037728549,-5.576287052637268,-134.0376551277763,-9.181048529194728,0.41158620701932946,-5.776680884342578,-128.24368852295973,-11.454243848885314,128.8837204233458,29.84857033644365,-2.311602576904137,-1.5460150815723068,18.475254218701583,18.68337998199602,0.20894642187717669,0.1614353797226731,1642.0404839947507,0.6381812996481736
188,90.4,FF,2530.0,6.2,-131.4397894516868,-4.9903675178562965,-5.483610070905773,0.3369907734265854,-12.584027993235075,28.13990837814149,54.3,-0.032600830173141165,-5.001353696830692,-132.35717382581035,-5.0733603114042625,0.41813593972996954,-4.930899719967164,-126.47402030900562,-7.704277496674058,126.8043669473449,29.26993510763198,-0.8011964854208244,-1.0537736405788891,17.811612887063006,17.86073650027956,0.20635099297649945,0.15807853094685134,1581.9551916862843,0.6252787318918119
189,91.1,FF,,,-132.3459020975704,-5.7248219079135305,-7.606658529679233,0.9722869941943892,-11.257905287816362,29.223099364317257,,,,,,,,,,,,,,,,,,,
190,91.2,FF,,,-132.5052154603193,-1.916381670784025,-9.532344214278838,-0.5318336876134175,-10.317157266568111,28.85855566459444,,,,,,,,,,,,,,,,,,,
191,90.4,FF,,,-131.4933088012058,-2.693289592300387,-8.439138779927712,2.690517339578254,-10.4851516845917,27.92110234060856,,,,,,,,,,,,,,,,,,,
192,91.0,FF,,,-132.21949930311507,-4.364903321832259,-9.87076787780131,1.068117437816965,-10.15615765187059,29.05188349470168,,,,,,,,,,,,,,,,,,,
193,90.9,FF,,,-132.19816134388802,-2.937713818727876,-6.15925178251914,-0.6203754606770967,-12.426193133161847,30.49529505760465,,,,,,,,,,,,,,,,,,,
194,90.6,FF,,,-131.92608622406075,-4.051103018831913,-5.242616006406853,-0.4777302549339446,-13.878612871315989,26.944677976744284,,,,,,,,,,,,,,,,,,,
195,89.8,FF,,,-130.21426311028185,-6.949290143318028,-10.189435845106855,4.534148154987991,-10.677774894954757,29.00919064695413,,,,,,,,,,,,,,,,,,,
196,91.6,FF,,,-133.17659103302262,-4.969380407141034,-7.285610889857129,-0.3791769879298863,-10.04932692918226,30.92899862989365,,,,,,,,,,,,,,,,,,,
197,90.5,FF,,,-131.70382635025624,-5.543122269041776,-4.723152130377082,-0.0899169054624907,-12.646984602560096,28.184546012737705,,,,,,,,,,,,,,,,,,,
198,91.0,FF,,,-132.4588570613335,-3.207658923710866,-4.475924505282929,-1.7054496013001648,-12.608051111663157,29.5260276706938,,,,,,,,,,,,,,,,,,,
199,88.3,FF,,,-128.26141446104214,-5.747903183658338,-9.115117856307446,0.1670719685311082,-12.242276897621418,26.3087331740351,,,,,,,,,,,,,,,,,,,
200,91.3,FF,,,-132.87696660407258,-3.441989120470049,-4.479926765681759,1.028477511938652,-10.779390136108493,28.960543374626017,,,,,,,,,,,,,,,,,,,
201,89.7,FF,,,-130.43073380994397,-1.11469106063487,-8.560479597844981,-1.1081980069795363,-11.743130862074413,25.94951023950659,,,,,,,,,,,,,,,,,,,
202,90.5,FF,,,-131.8666710540707,-3.688728977491333,-5.838949175814961,-1.308405858720005,-13.641630134030532,24.730516663501724,,,,,,,,,,,,,,,,,,,
203,92.2,FF,,,-134.09358409054252,-4.509705020130879,-6.383216273984781,1.6415810632731915,-9.761336826590744,32.26230754927517,,,,,,,,,,,,,,,,,,,
204,91.3,FF,,,-132.58350780722932,-2.8841590605478378,-9.535534427190456,4.198928965228267,-8.766984929903074,30.06904069688838,,,,,,,,,,,,,,,,,,,
205,91.1,FF,,,-132.36465799056785,-1.630007505502175,-8.629519076693848,7.3333246917073405,-8.900990625065958,31.35807325710801,,,,,,,,,,,,,,,,,,,
206,92.0,FF,,,-133.49753450820396,-6.158978249755599,-8.311259020268132,0.9203278878892625,-8.561243285159797,32.33972667880192,,,,,,,,,,,,,,,,,,,
207,92.3,FF,,,-134.15315454492193,-3.720830506551311,-8.853993680579073,1.4941988426039594,-9.07104523429686,29.805886737662668,,,,,,,,,,,,,,,,,,,
208,92.0,FF,,,-133.61398430073976,-2.7606294366855755,-10.594785697840264,2.678285500200227,-9.458394926607683,27.85257112166892,,,,,,,,,,,,,,,,,,,
209,91.6,FF,,,-133.28591211054896,-3.694522087237861,-3.749306070202463,-0.8326242995678014,-12.230611214605478,28.971285315658363,,,,,,,,,,,,,,,,,,,
210,91.7,FF,,,-133.38200068947177,-4.029987712654016,-6.841100587612399,3.560398292414241,-11.49237960102274,29.26194522643196,,,,,,,,,,,,,,,,,,,
211,90.8,FF,,,-132.03683833690187,-5.428680079516014,-6.796365805781649,-1.619982575626444,-11.798992786787652,26.143534187588845,,,,,,,,,,,,,,,,,,,
212,91.3,FF,,,-132.83411925406682,-4.535511882517629,-5.559442970218128,-2.1107370991057173,-11.864847544099078,28.913972504010804,,,,,,,,,,,,,,,,,,,
213,91.6,FF,,,-133.21757334902605,-2.618674839528077,-6.351596027386346,-2.4228945708451,-11.519886394734542,31.99011335738365,,,,,,,,,,,,,,,,,,,
214,92.4,FF,,,-134.3657948187591,-5.579345627526657,-7.263588816220962,-1.1082169899405343,-12.100229367277066,30.38617436760042,,,,,,,,,,,,,,,,,,,
215,90.6,FF,,,-131.94363306963157,-0.7611552178262937,-5.442149953128457,-2.2012303324457965,-12.850898165176892,27.524801175320107,,,,,,,,,,,,,,,,,,,
216,92.4,FF,,,-134.36330527721395,-2.136300575106333,-6.114973964133692,0.5100314828441521,-10.970472115297577,30.806650590845244,,,,,,,,,,,,,,,,,,,
217,92.0,FF,,,-133.71972745191954,-2.348040619157727,-7.489411514508666,1.868944752232616,-10.359817062337903,30.251722509007298,,,,,,,,,,,,,,,,,,,
218,92.2,FF,,,-133.95643261777374,0.4343461628648236,-8.391799540803644,1.033588656367422,-11.111612156982543,31.13270240261972,,,,,,,,,,,,,,,,,,,
219,91.3,FF,,,-132.59468900530229,-2.5254639420686997,-10.554882663922427,3.047802070797298,-10.213489195930636,28.276939912418623,,,,,,,,,,,,,,,,,,,
220,90.8,FF,,,-131.93506946850644,-5.308955968624491,-7.514351383714977,1.5950507941905734,-11.069106958240909,29.57140325034364,,,,,,,,,,,,,,,,,,,
221,91.3,FF,2501.0,6.4,-132.78878391624207,-3.20401417616642,-7.2888099494500915,-1.0343973073799455,-11.569451441952538,29.72028025100256,54.1,-0.03077014692035659,-3.172185619044318,-133.7032813060796,-6.93281622879328,0.4129881197636189,-3.385782518576015,-127.56621997622491,-9.321839227647514,127.9511652501524,31.104631561340867,-1.8574731862220122,-1.2907720069112187,18.338431058584636,18.477401134949172,0.20966600331892313,0.1623782108029702,1639.679902891841,0.6556097172698285
222,91.1,FF,1159.0,6.4,-132.23575364968207,-3.290098212445328,-9.582867827223833,2.078785643455981,-8.917554476415054,30.793009591002477,54.1,-0.030894102100543896,-3.3543204283594017,-133.18707603196953,-9.307367988742303,0.4155179386804092,-2.9224340655957732,-126.78955209645981,-11.160069915797422,127.3133076399091,32.75266853921337,1.3269591765096505,-1.8249174036844629,20.385401815723732,20.50989398741266,0.23506687454166333,0.19964039577524295,2005.9001005202756,1.7307162213289695
223,91.3,FF,2499.0,6.4,-132.70564756025618,-0.5680617772214424,-6.932702131866767,1.7787357742127117,-9.927057774519144,31.13992908218853,54.1,-0.0307842573321629,-0.6228188370207305,-133.66426715042758,-6.627105030784722,0.4141238413925376,-0.2545103912010817,-127.21637362432402,-8.682620680439484,127.51258132256294,32.585987022134375,1.7136953506038666,-1.3703617214977797,20.028088510213365,20.1479272476195,0.23019713760425634,0.1918185752967157,1930.3265103198132,0.7724395799599093
224,91.1,FF,2537.0,6.3,-132.38817914147424,-4.3750874846797485,-7.435244580013796,6.086693645221634,-9.963912513378055,31.69378654543514,54.2,-0.03160531873840194,-4.567459377399984,-133.3898713672696,-7.120331949146931,0.4162957291036025,-3.3005270929660817,-126.79287737827666,-9.194299061387543,127.16863751799944,33.363901333945826,5.220768976773808,-1.5715305426492314,19.797875696781023,20.534897590699494,0.23588923661991845,0.20099843622257194,2017.2502291539515,0.7951321360480692
225,92.3,FF,2546.0,6.4,-134.2423644594581,-1.1917383355537177,-7.620532933476876,0.225836079848022,-8.03790215133455,32.272204878228266,54.1,-0.03043046635287868,-1.198610632782799,-135.22442270413822,-7.375935822512959,0.40962129868229186,-1.1523569986244668,-128.61473146735779,-9.022183781468382,128.93594098334034,33.882728782215,-0.07698871319959744,-1.5261141201103356,21.765182464177812,21.818756134768854,0.24381342774730133,0.2146872484117546,2184.576816705116,0.8580427402612396
226,91.4,FF,2451.0,6.5,-132.59425064965478,-3.48170549738741,-10.532415922745592,-0.1724610268647685,-8.214501807421943,30.666186498436637,54.0,-0.03006270968942441,-3.4765208516040347,-133.51615931163903,-10.285465739665815,0.4134676275882489,-3.5121743774186394,-127.17642162229534,-11.983681026732881,127.78805185329222,32.761538138012085,-1.072891334271362,-1.9385455309560768,20.887193565524097,21.004378344393235,0.23894885513335237,0.20615092692242978,2079.0389117671157,0.8482410900722627
227,92.0,FF,2520.0,6.5,-133.78223919260378,-2.955765122449133,-7.1311885868619935,0.3976202209843722,-8.218528255654185,31.85176448106437,54.0,-0.029793664810833363,-2.9676116860351507,-134.73121998718622,-6.8863285107746695,0.41016991915664247,-2.8860657590870478,-128.19890215608893,-8.5718250458788,128.51756329081795,33.37949148077399,-0.351969212176647,-1.4449620735814221,21.729136652338674,21.779971932406546,0.2449672182668598,0.21677798559551673,2198.693717943693,0.8724975071205132
228,90.5,FF,2542.0,6.2,-131.7546607519322,-3.8579543130037695,-2.889274212648876,-2.146097230343353,-14.228106983923064,30.645822446438903,54.3,-0.03251347411708326,-3.788177236252257,-132.7510629068412,-2.426669024492002,0.4185892450021395,-4.23734384592756,-126.33705706667897,-5.4045353045970135,126.52357911866291,31.295340420646948,-3.1941952928654858,-0.6033821380780822,16.609092608192967,16.924210789311445,0.19639983037178282,0.14580257325261547,1455.8738125249124,0.5727276996557484
229,91.9,FF,2489.0,6.3,-133.6193020680378,-3.6988037514635046,-6.864965013649136,0.5230228836435005,-11.451318802679168,30.209837988765177,54.2,-0.03132168247982998,-3.7151857081546713,-134.565525021289,-6.506290442136312,0.4112328412379759,-3.6076436149180733,-128.35388626655958,-8.860869625710118,128.7099460908325,31.567552386550176,-0.36179202200147276,-1.2703867475383852,18.549453916947364,18.596424833081734,0.20853591523240536,0.16089990284183167,1634.3872544169315,0.6566441359650187
230,91.0,FF,2561.0,6.2,-132.31555462105695,-4.572053394923503,-7.108185394836086,0.2971766294779132,-11.709030662858954,28.309684868206908,54.3,-0.0323858656418879,-4.581677717317684,-133.23238827156288,-6.72897830099199,0.4152445656836169,-4.519977227098246,-127.35466687269357,-9.1600339770795,127.76363954916708,29.696817851428595,-0.7534269763632211,-1.2920731749515006,18.335851369853142,18.396753810264638,0.20936412528545717,0.16198202309044835,1633.2819790893334,0.637751651342965
231,92.0,FF,2600.0,6.3,-133.54484716571326,-5.672943011215423,-9.647271113597125,-0.3475297836722655,-10.523692320051763,28.70552212062327,54.2,-0.03134451688890826,-5.662049858041709,-134.44460788862807,-9.317411061937587,0.41060116742336866,-5.733397925486821,-128.55134744151545,-11.477931238046384,129.19002936104053,30.47171506486052,-1.6998513893176508,-1.6155487067128647,18.943037993969785,19.08764471616416,0.21245647378584737,0.16608592608303058,1693.358476049294,0.6512917215574208
232,89.7,FF,1070.0,6.2,-130.54217827884767,-1.0636202375756472,-3.673098431092079,1.1096179160362774,-12.055322464537394,29.793423243165392,54.3,-0.0328166520684355,-1.100034182655112,-131.51989868334627,-3.2774831082005607,0.4222925953159202,-0.8657424678691109,-125.22912767099528,-5.822919813660466,125.36742129602662,30.70266942305898,0.8975962877559562,-0.8753778637971124,18.692635743523287,18.734636279903157,0.22143766863456177,0.17861468965440042,1767.213183713614,1.6516011062744056
233,91.9,FF,2528.0,6.2,-133.59373841923528,-2.914548278882439,-7.806196059950607,0.9282284084690968,-10.679028288810873,30.98780028409028,54.3,-0.03206787176761045,-2.944314588456279,-134.5874512251058,-7.4637423501823354,0.41251965153587833,-2.752858358652592,-128.19591293757765,-9.66639686440336,128.5893057426703,32.528704713589114,0.23184921775984124,-1.4413894790182944,19.049703285245677,19.105563402996008,0.21464746617073344,0.16905628371297476,1715.6284757605717,0.678650504652125
234,91.2,FF,2597.0,6.2,-132.43708100377555,-5.79591179246654,-8.322116901029815,0.4124080129817722,-10.094647892816232,30.259425963198588,54.3,-0.03234870213778058,-5.809252656437721,-133.41593416111928,-7.995568143159328,0.41600490227721615,-5.723470778868309,-127.12189939072674,-10.09527964824629,127.65049977825745,31.89876537243158,-1.0178382595219382,-1.5072467048024656,19.556628283713533,19.641015686033874,0.22392084465826964,0.18225236183247515,1836.0426324150835,0.7069859963092351
235,91.9,FF,2404.0,6.2,-133.6703246652627,-0.0937058750864355,-6.465234295969363,-2.78034837990104,-9.875771678902938,31.53649949961957,54.3,-0.03204754166504707,-0.0046025445382107955,-134.6809919469465,-6.148740091615229,0.4125862195320087,-0.5781692580608684,-128.17522939403594,-8.18604374259515,128.4376697937968,32.88073370443163,-2.9283628171055556,-1.277048052091633,20.20255713035346,20.453593208068668,0.23033524602137545,0.1920354028270431,1946.5286265319012,0.809704087575666
236,91.1,FF,2429.0,6.2,-132.43469705926506,-1.9388166450873336,-8.067188542259444,1.5041264054158263,-10.003445740065525,30.511557757892135,54.3,-0.03234829138974379,-1.9874725643367328,-133.42169382037235,-7.7435941645583135,0.41616576971471675,-1.6744896027076792,-127.07276086061825,-9.8251400126652,127.46302932394916,32.14685346783102,1.081811227617551,-1.5368679291905636,19.6926017276332,19.782083847945746,0.22619301362300476,0.18565224278122536,1867.5468802074859,0.7688542116951362
237,91.8,FF,2550.0,6.2,-133.34105808031663,-5.409642415776416,-6.680953402716029,-0.9056681894099012,-10.499657857453526,31.877403371950383,54.3,-0.03212477315531565,-5.380548030637637,-134.36511243242103,-6.343654275836907,0.41390101877983515,-5.567976523774261,-127.76806756656802,-8.516563817856765,128.1725918889371,33.17762669892015,-2.3469454847477844,-1.1955117286444086,19.469819545771472,19.64716963194977,0.22216993179977043,0.17967913927853896,1817.522942907413,0.712754095257809
238,91.5,FF,2588.0,6.2,-133.17307487641568,-2.6260103771303447,-4.226374243944309,0.3978268907376969,-9.854206278161234,30.173317790509508,54.3,-0.03217155701347553,-2.638809087627206,-134.14379748999878,-3.9093490848438965,0.41345416992105183,-2.5565674941860923,-127.90615545957917,-5.946480423327882,128.06982966814385,31.179040169788273,-0.2245782518673342,-0.9658753307051882,20.872102626533767,20.89564592440814,0.236667027918769,0.20229317741717645,2044.6319569907985,0.7900432600428124
239,90.6,FF,2507.0,6.2,-131.6753606743758,-5.008645865814178,-8.124804506523386,3.699920371018244,-10.769015677997237,28.426369138377822,54.3,-0.032541765533657514,-5.129047807021057,-132.6004049138501,-7.774361723301718,0.417500920917914,-4.356687725909524,-126.66638726703744,-10.022398704773368,127.13694532676817,30.13533286364598,2.667252530322517,-1.5974271162580074,19.029370213261636,19.281673686836353,0.2216035961740061,0.17885529175544482,1794.5709912599523,0.7158240890546279
240,92.5,FF,2539.0,6.3,-134.49383210522814,-4.125520624737854,-4.802825164533198,1.5419129121567057,-8.551109504682545,31.926746769183257,54.2,-0.03111329933945851,-4.173494622729162,-135.48717853439283,-4.536771934829521,0.4093222111461409,-3.8579250214297782,-128.95301524326032,-6.286851459934242,129.16380385804212,33.07050677674256,0.5541475184897674,-1.0897906592946605,22.013233938294462,22.047158356019793,0.24549722576650812,0.21774728876543128,2219.6303741930337,0.87421440495984
241,92.1,FF,2506.0,6.3,-133.7942250350729,-4.214521364955352,-9.527429170879095,-0.8565504814329651,-9.883650272133702,30.67318449067804,54.2,-0.0312793375328949,-4.187729033332646,-134.7536619259656,-9.218275137959937,0.4109201853241384,-4.363715974617603,-128.45154659827014,-11.248970838712012,129.01698022169367,32.453276543766144,-1.9542112780147067,-1.6378613659601342,19.460753493059233,19.627084808774885,0.21904718386671673,0.17518653751125074,1783.7528425268708,0.7117928342086476
242,92.1,FF,2534.0,6.1,-133.9927874763917,-5.6509046926645485,-5.368384622093667,4.011777999090445,-11.053710948937647,29.198259899786777,54.4,-0.03272093508943808,-5.782173820166022,-134.94818184329716,-5.006696863636067,0.4108839378232804,-4.957986249196481,-128.94963384069118,-7.277593004765972,129.24996346320012,30.473510594029907,2.8428241174674076,-1.204441405884353,19.40443705708545,19.64852425922756,0.2184966081683657,0.17440689738380727,1779.0213572432203,0.7020605198276323
